"respid","rlh","prop.corr","ind.coef_1","ind.coef_2","ind.coef_3","ind.coef_4","ind.coef_5","ind.coef_6","ind.coef_7","ind.coef_8","ind.coef_9","ind.coef_10","ind.coef_11","ind.coef_12","ind.coef_13","ind.coef_14","ind.coef_15","ind.coef_16","ind.coef_17","ind.coef_18","ind.coef_19","ind.coef_20","ind.coef_21","ind.coef_22","ind.coef_23","ind.coef_24","ind.coef_25","cls.memb","cls.memb.prob_1","cls.memb.prob_2","cls.memb.prob_3","version","pick_1","pick_2","pick_3","pick_4","pick_5","pick_6","pick_7","pick_8","pick_9","pick_10"
"58","0.46890117582697244","0.69999999999999996","0","-3.3384697465352766","0","3.2302260462062264","3.9367129124721498","4.3508851624325944","5.2572806713775888","0","-0.60209491720161445","0","-0.19147609244697469","0","-0.24085700446711775","0","-0.056860450224265328","0","-0.24948081533399821","0","-0.20439809365404188","0","-0.10572225855109908","0","-0.50552444298762544","0","-0.34024179928215026","2","0.061541388972821374","0.93845861099839101","2.878740301232392E-11","18","3","2","2","3","3","3","3","3","2","3"
"59","0.51914484581952614","0.69999999999999996","0","-3.082723324074724","0","3.0498023947128416","5.4890298633014289","5.7640709843493871","5.2566413573965649","0","-0.6794835289425285","0","-0.10756585350103182","0","-0.21498006183194557","0","0.11896846505738871","0","-0.046779860689090187","0","-0.21197773861362393","0","-0.1781386882249551","0","-0.27785883058911481","0","-0.41682924396082699","2","0.16971001595006469","0.83028998404028531","9.6498225582826496E-12","18","2","2","3","3","3","3","3","2","2","3"
"60","0.29464647324371834","0.59999999999999998","0","1.1311940055365319","0","3.6059559804822405","3.4045950835529548","2.2175021335031087","1.6741625162276972","0","-0.41297000552118329","0","-0.5022040110850452","0","-0.12196991488949194","0","-0.81641549275403724","0","-0.33834350185495782","0","-0.24208636873410194","0","-0.25103903643255593","0","-0.19341082807111787","0","-0.29744258482750507","1","0.86840414438077074","0.081549102636186241","0.050046752983041357","19","2","2","3","2","4","2","2","4","2","3"
"61","0.61096962114693532","0.80000000000000004","0","-7.3012827637072295","0","1.6406877078970361","-0.68812864015914676","-3.2709049680098583","-5.0068064707888125","0","-0.43539074662690019","0","-0.50210233920865899","0","-0.20928224616113347","0","-0.26246469810464895","0","-0.46279901560227638","0","-0.24254962720146811","0","-0.10765564605632484","0","0.31749926522457783","0","-0.28687407399965953","3","0.012694639662026047","4.9685847726099001E-12","0.98730536033300487","19","1","2","1","1","1","2","1","1","2","1"
"62","0.29523967921584965","0.5","0","-5.910249099718702","0","1.3164103196520556","1.4897448852112736","1.2433722656429609","0.44854718981949676","0","-0.0033356742340362672","0","-0.47207658899254995","0","-0.26638914861923069","0","-0.0091741644421477302","0","-0.11890776089307395","0","-0.22252035284688074","0","-0.1283543090472794","0","-0.43122402033211443","0","-0.20953750316581726","1","0.99978511314618701","0.00021323623254627274","1.650621267550335E-06","19","2","1","2","3","2","1","3","3","1","2"
"63","0.51668851713397057","0.80000000000000004","0","-2.7757937833468356","0","3.30255871765779","5.2807672066384956","4.6416325932200539","4.6730349004334819","0","-0.61581343090975982","0","-0.28354704876031578","0","-0.069168724557315583","0","-0.13934494445795043","0","-0.15431628967009881","0","-0.21533604717610852","0","-0.32322791351397068","0","-0.5083273181940704","0","-0.35076646902310316","2","0.42852230756643978","0.5714776922398298","1.9373061590955996E-10","1","3","2","3","2","3","3","2","3","2","3"
"64","0.45524191688730342","0.69999999999999996","0","-3.5011397674909857","0","2.8623191853059113","4.2815077660798178","4.9737405701310209","4.152717967040938","0","-0.41106247135277307","0","-0.11438201311426896","0","-0.15709419434520558","0","0.064367651048195806","0","0.051368013270328548","0","-0.22286836126258619","0","-0.13160857467803","0","-0.83761519094850989","0","-0.33682481251915153","2","0.23716271100902214","0.76283728892695879","6.4019175857059899E-11","8","3","2","2","3","2","2","3","2","3","2"
"65","0.9459083279264211","1","0","6.5024332978284329","0","3.3298198809554957","2.5912786842769182","1.5864524106891107","0.43898286939653686","0","-0.70721214512259523","0","-0.75458336417013561","0","-0.22951257751149501","0","-0.68893283216970391","0","-0.30933427717385031","0","-0.2344688107285619","0","-0.3582747015600603","0","-0.69436698914292472","0","-0.44543612060774929","3","9.1886139757838423E-16","1.1727187511304478E-09","0.99999999882728119","3","4","4","4","4","4","4","4","4","4","4"
"66","0.63663407031261976","1","0","0.29681451181759078","0","4.055556769785273","0.74794541938015446","-1.3389888354316295","-2.841352317232118","0","-0.67145351770443296","0","-0.66054015878400596","0","-0.18561752243844906","0","-0.53677335791793923","0","-0.41856854686688116","0","-0.24488063701939894","0","-0.25432735483983554","0","-0.46954268240578162","0","-0.27864770372317504","3","1.1129578904389235E-05","2.752083027532717E-08","0.99998884290026613","5","1","4","1","1","1","2","2","4","1","1"
"67","0.40549373567300473","0.80000000000000004","0","0.20989330516399932","0","3.4542700972489326","4.2333799905188245","2.6240730923805069","1.6565460800478227","0","-0.48003987054770614","0","-0.7343974139253302","0","-0.21956293058457518","0","-0.28599657444535748","0","-0.62387823928515151","0","-0.24174904603054884","0","-0.26976783791617259","0","-0.097120209463775573","0","-0.64716187231190059","1","0.99179618964274063","0.0081623903192475193","4.1420038011300772E-05","15","2","2","2","1","4","3","3","1","3","1"
"68","0.38149164331431495","0.69999999999999996","0","-5.225264242815804","0","1.8464058324823631","2.8225742089247041","1.4297136984598227","0.11925351208122195","0","-0.1569566779851147","0","-0.15707034048995325","0","-0.21310606879231583","0","-0.3545578852210704","0","-0.34660511152325874","0","-0.23231047022518952","0","-0.3087968426867817","0","-0.4940204202081227","0","-0.27277169271512963","1","0.99977549636099072","0.00022344827093183966","1.0553680779163516E-06","8","2","1","1","3","2","2","1","3","2","2"
"69","0.54396298616390193","0.69999999999999996","0","-4.1546158570235212","0","2.5136649497475592","3.5923620269288832","5.1143662323251311","5.0653607096121629","0","-0.011571623689963577","0","0.14685968430335825","0","-0.23818137646577256","0","-0.35853424172915593","0","-0.062568254543707","0","-0.23220714565940928","0","-0.11779072638317739","0","-0.17292170546620506","0","-0.30148996538555162","2","0.015393418838981172","0.98460658116037325","6.4535519790939556E-13","4","3","3","2","3","3","2","3","3","2","3"
"70","0.4021659551421265","0.59999999999999998","0","-4.9075033978104941","0","3.1785152076489767","2.1562446740604093","0.70565896227101088","-0.21838826717251952","0","-0.74628729508725411","0","-0.54451442980902331","0","-0.16540326628270932","0","0.073986407895478043","0","-0.17031178195056826","0","-0.22775243857821545","0","-0.21571017582124066","0","-0.62944358458359728","0","-0.14015508934582729","1","0.99779659346621163","1.7690182318624355E-05","0.0021857163514693526","17","1","1","1","2","2","1","2","1","3","3"
"71","0.76085472316483704","1","0","-4.5576901783974515","0","3.3547413632996643","4.404059562600187","1.3358188314606096","-1.2403350693220254","0","-0.59319246479542487","0","-0.29198026741078825","0","-0.17732502736967945","0","-0.30821860894162612","0","-0.30246601274020612","0","-0.22196859122710008","0","-0.22803080113634372","0","-0.17306300476391712","0","-0.013332637048033641","1","0.99994683800533513","1.9734150491627966E-06","5.1188579615550866E-05","19","2","2","2","2","2","3","2","2","2","1"
"72","0.46681247999383096","0.69999999999999996","0","4.9907916381497106","0","3.1583228306032622","4.1424971777989867","4.6682635046426233","3.10085718083924","0","-0.58782605547628475","0","-0.53279339797389236","0","-0.13367694846500544","0","-0.38347575604352735","0","-0.15227825626063596","0","-0.21866681542262026","0","-0.26981695825494567","0","-0.82997998439758658","0","-0.39622711900333996","3","8.470632721453306E-07","0.023561607562580689","0.97643754537414718","16","3","3","3","4","4","4","4","4","4","4"
"73","0.86310880007282842","1","0","-2.5065301832704572","0","2.7633759061006957","4.7841362261491893","6.8932904064003999","8.7919930310311685","0","-0.14593408720573434","0","-0.16280888186643222","0","-0.20827053549437438","0","-0.19461184509434762","0","-0.14191816498869708","0","-0.22091330217172073","0","-0.14453171691901517","0","-0.23449350352946605","0","-0.48478120118943557","2","0.00025968592585503799","0.99974031407414443","9.0217282056074847E-16","8","3","3","3","3","3","3","3","3","3","3"
"74","0.34207500497169896","0.69999999999999996","0","-5.8855167528117285","0","1.6186510177875371","2.1239990573137577","1.5626602244833208","1.5019285232574051","0","-0.073993149936999805","0","-0.03097771765554435","0","-0.28386909324251086","0","-0.31554830925950628","0","-0.3679090629128976","0","-0.22935204180584681","0","-0.33766457941917905","0","0.32193929417594258","0","-0.30194605797038365","1","0.99615453568200862","0.0038453353545418608","1.2896345014992502E-07","6","2","1","3","3","2","3","2","3","1","2"
"75","0.38090503769955331","0.59999999999999998","0","-3.5259150684578353","0","3.0402850613295316","4.0559889774691689","4.3637532334032061","3.9542814004399509","0","-0.55648564904122455","0","-0.083218906715577093","0","-0.20009218743130003","0","-0.089259046543144496","0","-0.16169302939357524","0","-0.19902197549659939","0","-0.2858541950438766","0","-0.33027291251670693","0","-0.37233804019636207","2","0.48364932840464314","0.51635066773808558","3.8572709770027856E-09","17","3","2","3","2","3","1","2","3","3","3"
"76","0.44273649426994799","0.59999999999999998","0","-4.2545273443403087","0","2.6144930497124341","5.0395003924784243","4.7717670918147341","4.0877283480278095","0","-0.24990078231941429","0","0.031994601120379947","0","-0.20774570821935442","0","-0.15493567960281127","0","-0.1772351008652302","0","-0.22092251315790382","0","-0.24734810714549707","0","0.081331005242894175","0","-0.14637898918219491","1","0.97486823189569349","0.025131767024560589","1.0797454402887347E-09","2","3","2","3","2","3","1","2","3","2","3"
"77","0.35507723145552561","0.69999999999999996","0","-6.5755597545054458","0","1.9860541109225254","2.1873826286456435","2.1146310687350125","1.5415704174067633","0","0.01147827287800279","0","-0.18173820974754756","0","-0.38420694715213821","0","0.31337362282229553","0","-0.19237841103934603","0","-0.24530533646479741","0","-0.079015480534711899","0","0.32980134577114817","0","-0.27164694885206475","1","0.99960426023731441","0.00039453588107580249","1.2038816098700573E-06","17","1","2","1","2","3","3","2","2","3","2"
"78","0.5530638612983988","0.80000000000000004","0","-3.7823367337568374","0","2.4622995723102448","4.7806533593964629","5.6917247887813813","5.7576028760307842","0","-0.040799516386098258","0","-0.090496766795812936","0","-0.29757538217444129","0","-0.10624810055368457","0","-0.15566225696670147","0","-0.22189930444052708","0","-0.35992504762294586","0","0.26260459968931638","0","-0.38346031230044408","2","0.10744007495157645","0.89255992503428838","1.4135819906408105E-11","13","3","3","3","3","2","3","2","3","2","3"
"79","0.31425611939684811","0.5","0","-5.2057067312132981","0","2.6344244137128268","1.8515453960634047","1.8302233153158727","1.9126576031294589","0","-0.068348648929888067","0","-0.080937996852292304","0","-0.14763063533000848","0","-0.53815204404579531","0","-0.28251679827544435","0","-0.18730411968178165","0","-0.014805875166816746","0","-0.25262097505806486","0","-0.019976476911814308","1","0.99837722068710477","0.0016185886849142165","4.1906279807278923E-06","3","3","3","2","1","2","3","1","2","3","1"
"80","0.57647003863740387","0.90000000000000002","0","-4.7660940578349686","0","3.5809022625699067","3.0224638714124561","1.1410615386497547","-1.3413266849416976","0","-0.55176301683898665","0","-0.46605718538011387","0","-0.16743232670036659","0","-0.086425985797938948","0","-0.12201946488714109","0","-0.22601144062437512","0","-0.16254329528661274","0","-0.73834742527301889","0","-0.0093578627493136161","1","0.99884545297429839","7.0903077215452511E-07","0.0011538379949287587","7","2","1","1","1","3","2","2","2","1","1"
"81","0.51258986436716947","0.69999999999999996","0","-2.952243464591259","0","2.9776327387122197","4.9996762870811322","5.9044097850033195","6.0563563522040749","0","-0.40144995616197687","0","0.01524500740428391","0","-0.16785797738125277","0","-0.15364857773269264","0","-0.055184572950066471","0","-0.20110294486925806","0","-0.25449208371963716","0","-0.47799010803116659","0","-0.32812686320413859","2","0.041381240103051352","0.95861875989600487","9.4365634487744208E-13","1","3","3","3","2","3","2","3","3","2","3"
"82","0.70950871290476714","0.90000000000000002","0","-3.5414563972117983","0","2.6109615256658514","3.6851385601238649","6.0408270941027791","7.6820401582669495","0","0.048783309310174931","0","-0.020733414944341937","0","-0.15015607284257618","0","-0.23878925465365625","0","-0.17140187397208814","0","-0.20641188797414281","0","-0.051448033587605663","0","-0.50810800953956825","0","-0.30424474425663944","2","0.0015735770780134928","0.99842642292197314","1.3546311663266807E-14","5","3","3","3","3","3","3","2","3","3","3"
"83","0.60340686796400633","0.80000000000000004","0","2.1309383834436377","0","3.0069277941831505","5.1360742555457817","6.32819797456622","4.6221920572399569","0","-0.46199072677144687","0","-0.17182348677362894","0","-0.14342661124695502","0","-0.30234374833848704","0","-0.060660858060468198","0","-0.22506105316169478","0","-0.15058600322851279","0","-0.93476015548073155","0","-0.15005927312181069","2","0.0099029905002520069","0.9900970094968311","2.9175181613306582E-12","16","3","3","3","3","3","3","3","2","2","4"
"84","0.60677611858062497","0.80000000000000004","0","-4.6055646338006992","0","2.4652666847106421","5.1503110067578044","4.5399927142064538","1.9517237153667548","0","-0.20209871183126385","0","0.1824346843901439","0","-0.28259343859035835","0","-0.16778656145167264","0","-0.088901125918895804","0","-0.2010631374053207","0","-0.27070139458350567","0","-0.078692867195927815","0","-0.10234467446693636","1","0.99950856099364904","0.00049143381751006355","5.1888407269849897E-09","2","3","2","3","2","2","1","2","3","2","2"
"85","0.79489643495517792","1","0","-7.2724243257237786","0","1.4631072300063843","-1.485537604525742","-4.1299035997621214","-6.2787603869645245","0","-0.31679529991831218","0","-0.56439018270828301","0","-0.22407955898168119","0","-0.45127505013167724","0","-0.48048668125824029","0","-0.21807832989628287","0","-0.1709221571259221","0","-0.35869368924196471","0","-0.11276524511449197","3","0.0040735464847206741","5.0615577166355189E-12","0.99592645351021813","8","1","1","1","1","1","1","1","1","1","1"
"86","0.36032326302189988","0.69999999999999996","0","-4.9052379583674481","0","2.437699444675999","1.3167465835583636","0.91843706969149486","1.253508975623574","0","0.0074758660963548246","0","-0.39967190270030933","0","-0.22869189075639385","0","-0.65807599217391299","0","-0.21796724065709913","0","-0.21271917987611541","0","-0.16865550953322681","0","-0.50974530199651191","0","-0.22120159396539715","1","0.99504000857787056","0.0047224360469330416","0.00023755537519603857","12","2","3","1","1","3","2","1","2","2","3"
